tweet_id	labels	author	data
1957714261	worry	the8bitch	it's almost comforting to know all LDN people not working on this beautiful day will get skin cancer.... I want out of this office now
1957714342	hate	Adesto	@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
1957714355	worry	GordonRyan	red update: temp of 40+. Suspected infection. Antibiotics given. Appt tomorrow to check temp again. fingers crossed.  #fb
1957714445	sadness	AlliecatinTX	@lupin_bebop that's lame, sorry
1957714787	worry	mor10am	is having a hard time concentrating today.  Have to get it together!
1957714838	sadness	PawPrintHrt	knee surgery.... back home for about 6 weeks
1957715254	neutral	carla_casanova	July issue is stressing me out...
1957715515	relief	kirstykay	@joehhzeh in august with anberlin. they're not headlining though  and yes there is a perth show
1957715674	worry	in_the_air	@JulieAdore I checked ULCA, they've got a program in producing, I'll be so much interested in. But....
1957716189	worry	SydMonk	My neck hurts a lot.
1957717288	surprise	veneschamarie	@SmileDaily I wish I was getting pancakes  booooooooo
1957717420	love	Anistorm	The Blowout ended
1957717916	sadness	goaskalicia	@sassisam agh mine just left for New York last month!!
1957718245	boredom	thoehler	Again documentation day
1957718335	surprise	lamhine	By the time we got back up to grizzly peak with cameras to capture the sea of fog we were above, it already engulfed everything
1957718513	sadness	mizsedz	@KINGmoney yep and its freezing, i hate winter  im literally wearing blackets
1957719408	surprise	melpig	ucler!!! I got 2 big ones in my mouth
1957719456	neutral	Dianne_	http://twitpic.com/667hh - this is what happened after installing office for Mac  #badmicrosoft
1957720016	worry	snowland	dual reject ...  http://tinyurl.com/mfm7tl
1957720907	sadness	sphinx000514	My room is too hot to sleep in.
1957720998	worry	anotherJohn	Shit... It's 2am and I'm wide awake
1957721395	worry	Angelavdvlist	29 mei, missing my dad for over a year now
1957721499	neutral	TaraLynnFoxx	Its funny how I want something even more... now that someone else has it and i cant anymore    hahaha NEXT!
1957721605	worry	bekkynixon	@neg2led what's wrong?  maybe I can help?
1957722065	worry	just_00110111	I definitely feel sorry for Jamie Stewart... Amsterdam audience can really suck (www.xiuxiu.org and read his post of May 27th  )
1957722183	happiness	Ali_Gardiner	Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations
1957722271	neutral	Samantha_Mayy	@Clumsyflic
1957722487	worry	Rellyb757	i thought payday was today but its on saturday  so happy hour wont be happening today lol...thank goodness its friday tho !!
1957722577	love	iadiedee	@Nasnous Thanks bro but I'm awake already  How are you?
1957722810	worry	iamloganw	Feeling sick the now
1957723895	worry	royalle88	@NatashaTamara awwwwww....I know that feeling!!
1957723997	sadness	Klee207	is way too sleepy to be awake
1957724418	anger	mm39	i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!
1957724705	enthusiasm	groggits	Looking for photo inspiration. But everything I want to do required more space than I have
1957724733	surprise	BlueFoxAlley	I am horrible at appraising peer work. What are these Americans thinking when they compose poems? Or maybe I am the one with the problem.
1957724787	worry	PoppyGOESrawr	agh! freaking out about going to Wales already! &gt;&lt; not packed!!
1957725236	love	Leeuwin60	@Kellyke28 You poor thing  Hang in there. -xxx- luf joe
1957725352	neutral	Blakes8th	The girl in the hair salon asked me &quot;Shall I trim your eyebrows!&quot; How old do I feel?
1957725379	sadness	PatriciaUbaldo	I overslept  headache
1957725660	neutral	socktopus	Deucie picked up by his sitter for the weekend.
1957726156	worry	Jack_of_Clubs	Raaaaaaaaaaagh early morning  and its not even early!! Must leave for work in 6 minutes...
1957726444	worry	M_A_M_O_Y	he's ok dw but i think he's not  http://plurk.com/p/wybsv
1957726484	fun	lamunro	morning all....beautiful day...best go enjoy some sunshine before i have to go to work...unfortunately
1957726763	sadness	xoxoshahirah	@drumstickboy I also used to be close with adiel and sabby. But now they changed alot. I like when we were in sec 1.
1957726844	neutral	tristan_mayer	Has lost his vocie and Adele is laughing at me LOL and still wondering why I'm in college on me week off
1957726936	worry	NorCalStang	Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along
1957727266	worry	Tiredofbeinsex	The stars are out. Where were you when I needed you
1957727430	worry	golden_one	@ashleeadams no wonder you hate driving and country roads and stuff
1957727546	surprise	KKCappie	@ManaMoose I can't believe you went and got boba without me.
1957727560	worry	shangrey	@maddysen ohhh i wanna go  gahhh but i dunnooooooo :S me confuzzzledd should i or not???
1957727757	relief	Cup_Of_Katy	@rms70 ooh how is Milan? i could do with a holiday! Bfoyf is off to Geneva today visiting fam so ive got a weekend on my own
1957727818	sadness	aibrean	@kevincl Same here. But I am just going to browse SA until I get bored.
1957727853	worry	geewhy	@ryankanno ack, no can see @mustheartdogs either.  and weird, these tweets are in my mentions, but not my timeline (oh wait, new Twitter)
1957728058	enthusiasm	nowamunkie	@sotongs Sigh
1957728081	worry	tojipot	33 minutes left before my flannel hobbit shoes get wet  RAIN, PLS GO AWAY!
1957728181	worry	HevRhi	Can't believe we're going through redundancies again! The government has well and truly screwed up..  Off with their heads!!
1957728610	neutral	quickquacker	my littelist fish, udon, is dearly departed
1957728707	anger	halona5429	i never knew a dentention was so hard 2 get
1957728860	neutral	sunnysunnysunny	@karess I do feel bad for him too. Especially na ngayon pa siya nagrerehab siya and all. Wrong timing. Still, maybe he had it coming
1957728914	sadness	WTFKatie	@ConcertJunkie &quot;I SAAAAAAID!!&quot; Haha. It kinda makes me sad though.  http://bit.ly/uJUA3
1957729413	empty	gemmamcnaulty	is leading dull life this Friday... Babysitting!
1957729537	sadness	imjoie	@nursebettie666 he is the meanest lil boy ever!!!!!!!!!! When I was a lil girl everyone loved me
1957729651	worry	Toddles88	my knee hurts!
1957729695	worry	wi_ing	planning June - lots of appointments. meeting, briefings and litte time to finish my reports
1957729727	surprise	Medros	@Rilgon ahh seen a few of those drop, but I just tossed them thinking it was a once only turn in
1957730135	surprise	edziardo	@vibzfabz Hey, you change your twitter account, and you didn't even tell me...
1957730729	empty	lw_blink182fan	so bored...
1957730963	sadness	jamesbradshaw	#freeagentapp free trial ran out today, cannot subscribe because Abby accidentally canceled my card - still waiting for a new one
1957731256	empty	jiaaaa	You fooled me!
1957731297	hate	Luke_Simpson666	trying to get used to twitter, i have a cold
1957732004	happiness	limeice	@primaveron I need them  It would've made my picture so much cooler. Mine are bottle green. Eeyea-thooo!
1957732062	worry	abbydeguzman	Rain stopped a few minutes ago. I noticed that every time I cheer for the rain while it's raining, it stops. I shall not cheer next time.
1957732478	worry	Jessymar	i really need to go and start some more revision,biology or chemistry today me thinks
1957732711	worry	niccikk	Ready for the trip. Not ready to leave my baby!!!!
1957733765	love	rum1t	Archie Proposes Veronica in the Latest Archie's Comic. The Longest known Love Triangle is coming to an End. Poor Betty.
1957733849	sadness	imthrowinaparty	Guitar lessons tomorrow. ( I have to wake up early again.
1957733956	sadness	adam_parker	Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up
1957734409	sadness	Taeshi	I'm so dizzy already and I'm only on the third page of chapter 73  *plops head*
1957734470	worry	HRx3	i misss my phone,
1957734674	sadness	Ashaii	I'm soooo sleepy  but I'm not a home just yet
1957734941	enthusiasm	Tonybee12	waiting for PRINCES PROTECTION PROGRAM online in English version  so long
1957735312	neutral	lizz_xx	still need new pics on my phone  and music..
1957735631	sadness	ChuckBstg	So Tired. It's not right to have to get up so early
1957735739	neutral	xxxKimberleexxx	So slpy 2day  zzzz
1957736261	sadness	LucySiebens	i have a headache
1957736515	fun	kvegas911	@eljefe1401 oh, joy. We have the Elmo potty video too.
1957736705	sadness	aagw	@livetosingxo and i had our first fight
1957737219	neutral	jima6636	need to get a hand
1957737246	worry	finallee	@andymakesurandy don't worry iPhone users are just as privileged  wish i were heading to the pool
1957737436	surprise	Andicurrie	@iszi_lawrence did you forget something this morning? you nearly ran me over at the bottom of the hill!  its very very warm in the shop! x
1957737906	worry	Saschav	Jinxed myself! Damn system upgrade didn't stick... Starting again
1957738262	hate	Lieszl	preparing for my spanish.. BAAAAAAAAAAH
1957738636	enthusiasm	Gregorovich	http://bit.ly/Wl9yL  i want to go here
1957738720	neutral	MGDriver	@christianedward it's a good sized family room, so not too cramped, watched match in room  Watched tv on iplayer after kids asleep
1957738760	neutral	Nickgrubb	1am, quietly tidying up after dinner party. Whilst closing tupprwre lid, centre island in my kitchen collapses! Wakes baby. Mayhem ensues
1957738949	sadness	Memset_Martyn	Some of the figures quoted are so wildly optimistic, they are the stuff of science fiction.  A bit disapointed in CIBER and SABIP
1957739289	worry	soliniguez	So I played this game , yeahhhhh I lost  I'm inlove ughh....really cause I'm such a fool.
1957739309	worry	bincho8	my boss is bullying me...
1957739534	worry	michelleewtf	K now I'm really going to bed even tho I ain't tired  night! &lt;3
1957740028	relief	hussainhaidry	@lavsmohan In my case, it's going to be exams showing me a thing or two.  I'm very much hopeful about November '09, though.
1957740057	sadness	CleoManago	It's clear intellectually that severing my relationship was best, yet my heart seems 2 B in complete disagreement. It hurts so so much
1957740784	neutral	shiplikeyou	@dc493 me too  she better be back soon! dude, this is my typical bedtime. but look who is talking! what are YOU doing up so late?
1957740832	sadness	golden_one	@ashleeadams I don't know what to say except *hugs*
1957740913	sadness	jessikerrr	10 minutes to boarding; 14 hours to home. no window seat
1957741118	neutral	margapoo	all my files got deleted
1957741318	enthusiasm	djcool_m	Anyone up this te of night? The tweets have slowed down  let me know ur out there and I'll follow u
1957741538	worry	Mooky_moo	is sad his new SB6 CD's got nicked
1957741548	sadness	sazp	@amerz Love it! I wish my other half could even name web design ladies
1957741825	worry	3riplelclothing	@Keiyaunna I normally dnt sleep until like 6  cud never sleep at night n ur entertainment
1957741959	worry	Koleya_	Layin in bed awake. Txtin my girl in vegas. Wishin I didn't have to work and I was w her
1957742079	surprise	cam_horror	why am i awake?
1957742569	hate	dylanholshausen	I am so damn hungry it's not even funny!
1957742572	sadness	YvetteObeney	#bigfanfriday 2day, &amp; i go &amp; friggin loose 1, life sucks!!
1957742696	fun	dinore	leather shoes and bags are so hard to resist..
1957742770	sadness	siccNasty	@ihuntmidgets I just wish @kimmikennedy would send a bruh a DM 'I won't be on til' so I don't waste my erection on a bot
1957742855	relief	MareikeMueller	Working on a newsletter but I'd say I've got a writer's block atm  - take a deep breath and get on with it, girl...
1957743172	neutral	domdingelom	@geekgrrl  I missed one
1957743458	worry	SquishMitten	My mobile has stopped recieving text messages AGAIN. Stoooopid thing
1957743491	fun	djstephfloss	@StorIbook8 I see. Lol. I'll make it fun for you to follow me tomorrow...I have to go to bed now.
1957743637	worry	BlackKat1979	@thecoffeewhore I'm sowwy.   It sucks, I know, I've been there. Yay for half days though!
1957743749	neutral	primaveron	@LimeIce awww... dangness!  i cant wait to see the picture!  lime green elements...wooot!
1957743977	worry	Nikedunks23	chillin after a LOOOONNNGGG day of basketball  hella tired sleepy time zzzz
1957744120	worry	Dobarthegreat	I think my iPod touch may be breaking itself.
